FrameIdentifier,TyresWearRL,TyresWearRR,TyresWearFL,TyresWearFR,TyresDamageRL,TyresDamageRR,TyresDamageFL,TyresDamageFR,NumLaps,NumTyreStints,BestLapTimeLapNum,BestSector1LapNum,BestSector2LapNum,BestSector3LapNum,lapTimeInMS[0],sector1TimeInMS[0],sector2TimeInMS[0],sector3TimeInMS[0],lapValidBitFlags[0],lapTimeInMS[1],sector1TimeInMS[1],sector2TimeInMS[1],sector3TimeInMS[1],lapValidBitFlags[1],lapTimeInMS[2],sector1TimeInMS[2],sector2TimeInMS[2],sector3TimeInMS[2],lapValidBitFlags[2],lapTimeInMS[3],sector1TimeInMS[3],sector2TimeInMS[3],sector3TimeInMS[3],lapValidBitFlags[3],lapTimeInMS[4],sector1TimeInMS[4],sector2TimeInMS[4],sector3TimeInMS[4],lapValidBitFlags[4],lapTimeInMS[5],sector1TimeInMS[5],sector2TimeInMS[5],sector3TimeInMS[5],lapValidBitFlags[5],lapTimeInMS[6],sector1TimeInMS[6],sector2TimeInMS[6],sector3TimeInMS[6],lapValidBitFlags[6],lapTimeInMS[7],sector1TimeInMS[7],sector2TimeInMS[7],sector3TimeInMS[7],lapValidBitFlags[7],lapTimeInMS[8],sector1TimeInMS[8],sector2TimeInMS[8],sector3TimeInMS[8],lapValidBitFlags[8],lapTimeInMS[9],sector1TimeInMS[9],sector2TimeInMS[9],sector3TimeInMS[9],lapValidBitFlags[9],lapTimeInMS[10],sector1TimeInMS[10],sector2TimeInMS[10],sector3TimeInMS[10],lapValidBitFlags[10],lapTimeInMS[11],sector1TimeInMS[11],sector2TimeInMS[11],sector3TimeInMS[11],lapValidBitFlags[11],lapTimeInMS[12],sector1TimeInMS[12],sector2TimeInMS[12],sector3TimeInMS[12],lapValidBitFlags[12],lapTimeInMS[13],sector1TimeInMS[13],sector2TimeInMS[13],sector3TimeInMS[13],lapValidBitFlags[13],lapTimeInMS[14],sector1TimeInMS[14],sector2TimeInMS[14],sector3TimeInMS[14],lapValidBitFlags[14],lapTimeInMS[15],sector1TimeInMS[15],sector2TimeInMS[15],sector3TimeInMS[15],lapValidBitFlags[15],lapTimeInMS[16],sector1TimeInMS[16],sector2TimeInMS[16],sector3TimeInMS[16],lapValidBitFlags[16],lapTimeInMS[17],sector1TimeInMS[17],sector2TimeInMS[17],sector3TimeInMS[17],lapValidBitFlags[17],lapTimeInMS[18],sector1TimeInMS[18],sector2TimeInMS[18],sector3TimeInMS[18],lapValidBitFlags[18],endLap[0],tyreActualCompound[0],tyreVisualCompound[0],endLap[1],tyreActualCompound[1],tyreVisualCompound[1],endLap[2],tyreActualCompound[2],tyreVisualCompound[2],endLap[3],tyreActualCompound[3],tyreVisualCompound[3],LastLapTimeInMS,CurrentLapTimeInMS,Sector1TimeInMS,Sector2TimeInMS,LapDistance,TotalDistance,CurrentLapNum,Sector,PitStopShouldServePen,DriverStatus,WorldPositionX,WorldPositionY,WorldPositionZ,RLWheelSlip,RRWheelSlip,FLWheelSlip,FRWheelSlip,Pitch,Roll,Weather,TrackTemperature,AirTemperature,TotalLaps,TrackLength,SessionType,TrackId,Formula,SessionTimeLeft,SessionDuration,NumMarshalZones,ZoneStart[0],ZoneFlag[0],ZoneStart[1],ZoneFlag[1],ZoneStart[2],ZoneFlag[2],ZoneStart[3],ZoneFlag[3],ZoneStart[4],ZoneFlag[4],ZoneStart[5],ZoneFlag[5],ZoneStart[6],ZoneFlag[6],ZoneStart[7],ZoneFlag[7],ZoneStart[8],ZoneFlag[8],ZoneStart[9],ZoneFlag[9],ZoneStart[10],ZoneFlag[10],ZoneStart[11],ZoneFlag[11],ZoneStart[12],ZoneFlag[12],SafetyCarStatus,NumWeatherForecastSamples,ForecastAccuracy,PitStopWindowIdealLap,PitStopWindowLatestLap,PitStopRejoinPosition,FrontWing,RearWing,OnThrottle,OffThrottle,FrontCamber,RearCamber,FrontToe,RearToe,FrontSuspension,RearSuspension,FrontAntiRollBar,RearAntiRollBar,FrontSuspensionHeight,RearSuspensionHeight,BrakePressure,BrakeBias,RearLeftTyrePressure,RearRightTyrePressure,FrontLeftTyrePressure,FrontRightTyrePressure,Ballast,FuelLoad,FuelInTank,FuelCapacity,FuelRemainingLaps,ActualTyreCompound,VisualTyreCompound,TyresAgeLaps,VehicleFIAFlags,ERSStoreEnergy,ERSDeployMode,ERSHarvestedThisLapMGUK,ERSHarvestedThisLapMGUH,ERSDeployedThisLap,Speed,Throttle,Brake,Gear,EngineRPM,DRS,RLBrakeTemperature,RRBrakeTemperature,FLBrakeTemperature,FRBrakeTemperature,RLTyreSurfaceTemperature,RRTyreSurfaceTemperature,FLTyreSurfaceTemperature,FRTyreSurfaceTemperature,RLTyreInnerTemperature,RRTyreInnerTemperature,FLTyreInnerTemperature,FRTyreInnerTemperature,EngineTemperature,RLTyrePressure,RRTyrePressure,FLTyrePressure,FRTyrePressure
35073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66993.0,41139.0,16516.0,0.0,2637.335938,67489.632812,16.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35099,,,,,,,,,16.0,3.0,14.0,15.0,14.0,15.0,69819.0,16948.0,31274.0,21596.0,15.0,69469,16869,31017,21582,15,69651,16809,31252,21589,15,69371,17132,30832,21406,15,68607,16615,30771,21220,15,68817,16761,30794,21261,15,68040,16620,30343,21076,15,68123,16821,30403,20897,15,68018,16546,30495,20975,15,68551,16846,30889,20815,15,68147,16724,30423,20999,15,68091,16707,30403,20980,15,67996,16857,30391,20746,15,66925,16496,29877,20551,15,66993,16369,30289,20333,15,0,16516,0,0,15,,,,,,,,,,,,,,,,5.0,18.0,18.0,12,16,16,255,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66993.0,42976.0,16516.0,0.0,2738.84375,67591.140625,16.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.0,22.0,200.0,4323.0,1.0,17.0,0.0,1067.0,3600.0,13.0,0.990834,0.0,0.079188,0.0,0.130919,0.0,0.216793,0.0,0.295408,0.0,0.344361,0.0,0.421182,0.0,0.542286,0.0,0.592184,0.0,0.671696,0.0,0.747586,0.0,0.800751,0.0,0.90689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66993.0,43491.0,16516.0,0.0,2766.359375,67618.65625,16.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66993.0,43616.0,16516.0,0.0,2773.289062,67625.585938,16.0,1.0,0.0,1.0,-170.739349,-13.314087,-228.450623,0.029193,0.007973,6.4e-05,0.001076,-0.008529,-0.006777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35173,,,,,,,,,16.0,3.0,14.0,15.0,14.0,15.0,69819.0,16948.0,31274.0,21596.0,15.0,69469,16869,31017,21582,15,69651,16809,31252,21589,15,69371,17132,30832,21406,15,68607,16615,30771,21220,15,68817,16761,30794,21261,15,68040,16620,30343,21076,15,68123,16821,30403,20897,15,68018,16546,30495,20975,15,68551,16846,30889,20815,15,68147,16724,30423,20999,15,68091,16707,30403,20980,15,67996,16857,30391,20746,15,66925,16496,29877,20551,15,66993,16369,30289,20333,15,0,16516,0,0,15,,,,,,,,,,,,,,,,5.0,18.0,18.0,12,16,16,255,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66993.0,46802.0,16516.0,29790.0,2970.171875,67822.46875,16.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66993.0,46928.0,16516.0,29790.0,2977.789062,67830.085938,16.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.0,22.0,200.0,4323.0,1.0,17.0,0.0,1063.0,3600.0,13.0,0.990834,0.0,0.079188,0.0,0.130919,0.0,0.216793,0.0,0.295408,0.0,0.344361,0.0,0.421182,0.0,0.542286,0.0,0.592184,0.0,0.671696,0.0,0.747586,0.0,0.800751,0.0,0.90689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.0,22.0,200.0,4323.0,1.0,17.0,0.0,1062.0,3600.0,13.0,0.990834,0.0,0.079188,0.0,0.130919,0.0,0.216793,0.0,0.295408,0.0,0.344361,0.0,0.421182,0.0,0.542286,0.0,0.592184,0.0,0.671696,0.0,0.747586,0.0,0.800751,0.0,0.90689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66993.0,49579.0,16516.0,29790.0,3120.867188,67973.164062,16.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66993.0,49696.0,16516.0,29790.0,3126.632812,67978.929688,16.0,2.0,0.0,1.0,28.548346,-29.459084,-28.311522,0.045854,0.015978,-0.000722,0.001703,-0.023797,-0.004259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66993.0,50535.0,16516.0,29790.0,3172.09375,68024.390625,16.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66993.0,50654.0,16516.0,29790.0,3179.414062,68031.710938,16.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.0,22.0,200.0,4323.0,1.0,17.0,0.0,1060.0,3600.0,13.0,0.990834,0.0,0.079188,0.0,0.130919,0.0,0.216793,0.0,0.295408,0.0,0.344361,0.0,0.421182,0.0,0.542286,0.0,0.592184,0.0,0.671696,0.0,0.747586,0.0,0.800751,0.0,0.90689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,70.0,55.0,-2.5,-2.0,0.06,0.2,1.0,3.0,7.0,7.0,3.0,7.0,95.0,56.0,22.700001,22.700001,21.799999,21.799999,6.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.0,22.0,200.0,4323.0,1.0,17.0,0.0,1058.0,3600.0,13.0,0.990834,0.0,0.079188,0.0,0.130919,0.0,0.216793,0.0,0.295408,0.0,0.344361,0.0,0.421182,0.0,0.542286,0.0,0.592184,0.0,0.671696,0.0,0.747586,0.0,0.800751,0.0,0.90689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,70.0,55.0,-2.5,-2.0,0.06,0.2,1.0,3.0,7.0,7.0,3.0,7.0,95.0,56.0,22.700001,22.700001,21.799999,21.799999,6.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.0,22.0,200.0,4323.0,1.0,17.0,0.0,1056.0,3600.0,13.0,0.990834,0.0,0.079188,0.0,0.130919,0.0,0.216793,0.0,0.295408,0.0,0.344361,0.0,0.421182,0.0,0.542286,0.0,0.592184,0.0,0.671696,0.0,0.747586,0.0,0.800751,0.0,0.90689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,70.0,55.0,-2.5,-2.0,0.06,0.2,1.0,3.0,7.0,7.0,3.0,7.0,95.0,56.0,22.700001,22.700001,21.799999,21.799999,6.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35342,,,,,,,,,16.0,3.0,14.0,15.0,16.0,15.0,69819.0,16948.0,31274.0,21596.0,15.0,69469,16869,31017,21582,15,69651,16809,31252,21589,15,69371,17132,30832,21406,15,68607,16615,30771,21220,15,68817,16761,30794,21261,15,68040,16620,30343,21076,15,68123,16821,30403,20897,15,68018,16546,30495,20975,15,68551,16846,30889,20815,15,68147,16724,30423,20999,15,68091,16707,30403,20980,15,67996,16857,30391,20746,15,66925,16496,29877,20551,15,66993,16369,30289,20333,15,0,16516,29790,0,15,,,,,,,,,,,,,,,,5.0,18.0,18.0,12,16,16,255,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.0,22.0,200.0,4323.0,1.0,17.0,0.0,1056.0,3600.0,13.0,0.990834,0.0,0.079188,0.0,0.130919,0.0,0.216793,0.0,0.295408,0.0,0.344361,0.0,0.421182,0.0,0.542286,0.0,0.592184,0.0,0.671696,0.0,0.747586,0.0,0.800751,0.0,0.90689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66993.0,55141.0,16516.0,29790.0,3502.21875,68354.515625,16.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.0,22.0,200.0,4323.0,1.0,17.0,0.0,1055.0,3600.0,13.0,0.990834,0.0,0.079188,0.0,0.130919,0.0,0.216793,0.0,0.295408,0.0,0.344361,0.0,0.421182,0.0,0.542286,0.0,0.592184,0.0,0.671696,0.0,0.747586,0.0,0.800751,0.0,0.90689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.0,22.0,200.0,4323.0,1.0,17.0,0.0,1053.0,3600.0,13.0,0.990834,0.0,0.079188,0.0,0.130919,0.0,0.216793,0.0,0.295408,0.0,0.344361,0.0,0.421182,0.0,0.542286,0.0,0.592184,0.0,0.671696,0.0,0.747586,0.0,0.800751,0.0,0.90689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,70.0,55.0,-2.5,-2.0,0.06,0.2,1.0,3.0,7.0,7.0,3.0,7.0,95.0,56.0,22.700001,22.700001,21.799999,21.799999,6.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35414,,,,,,,,,16.0,3.0,14.0,15.0,16.0,15.0,69819.0,16948.0,31274.0,21596.0,15.0,69469,16869,31017,21582,15,69651,16809,31252,21589,15,69371,17132,30832,21406,15,68607,16615,30771,21220,15,68817,16761,30794,21261,15,68040,16620,30343,21076,15,68123,16821,30403,20897,15,68018,16546,30495,20975,15,68551,16846,30889,20815,15,68147,16724,30423,20999,15,68091,16707,30403,20980,15,67996,16857,30391,20746,15,66925,16496,29877,20551,15,66993,16369,30289,20333,15,0,16516,29790,0,15,,,,,,,,,,,,,,,,5.0,18.0,18.0,12,16,16,255,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.0,22.0,200.0,4323.0,1.0,17.0,0.0,1052.0,3600.0,13.0,0.990834,0.0,0.079188,0.0,0.130919,0.0,0.216793,0.0,0.295408,0.0,0.344361,0.0,0.421182,0.0,0.542286,0.0,0.592184,0.0,0.671696,0.0,0.747586,0.0,0.800751,0.0,0.90689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66993.0,59278.0,16516.0,29790.0,3818.78125,68671.078125,16.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66993.0,59783.0,16516.0,29790.0,3849.164062,68701.460938,16.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66993.0,59907.0,16516.0,29790.0,3856.757812,68709.054688,16.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.0,22.0,200.0,4323.0,1.0,17.0,0.0,1049.0,3600.0,13.0,0.990834,0.0,0.079188,0.0,0.130919,0.0,0.216793,0.0,0.295408,0.0,0.344361,0.0,0.421182,0.0,0.542286,0.0,0.592184,0.0,0.671696,0.0,0.747586,0.0,0.800751,0.0,0.90689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,70.0,55.0,-2.5,-2.0,0.06,0.2,1.0,3.0,7.0,7.0,3.0,7.0,95.0,56.0,22.700001,22.700001,21.799999,21.799999,6.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66993.0,62338.0,16516.0,29790.0,3999.984375,68852.28125,16.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66993.0,62470.0,16516.0,29790.0,4007.648438,68859.945312,16.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35488,,,,,,,,,16.0,3.0,14.0,15.0,16.0,15.0,69819.0,16948.0,31274.0,21596.0,15.0,69469,16869,31017,21582,15,69651,16809,31252,21589,15,69371,17132,30832,21406,15,68607,16615,30771,21220,15,68817,16761,30794,21261,15,68040,16620,30343,21076,15,68123,16821,30403,20897,15,68018,16546,30495,20975,15,68551,16846,30889,20815,15,68147,16724,30423,20999,15,68091,16707,30403,20980,15,67996,16857,30391,20746,15,66925,16496,29877,20551,15,66993,16369,30289,20333,15,0,16516,29790,0,15,,,,,,,,,,,,,,,,5.0,18.0,18.0,12,16,16,255,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
